"","gutenberg_id","text"
"7633",140,"a terrible thing that she should have died as she had; but the life had"
"7634",140,"been too hard for her, and she had to go. It was terrible that they"
"7635",140,"were not able to bury her, that he could not even have a day to mourn"
"7636",140,"her--but so it was. Their fate was pressing; they had not a cent, and"
"7637",140,"the children would perish--some money must be had. Could he not be a man"
"7638",140,"for Ona's sake, and pull himself together? In a little while they would"
"7639",140,"be out of danger--now that they had given up the house they could live"
"7640",140,"more cheaply, and with all the children working they could get along,"
"7641",140,"if only he would not go to pieces. So Elzbieta went on, with feverish"
"7642",140,"intensity. It was a struggle for life with her; she was not afraid that"
"7643",140,"Jurgis would go on drinking, for he had no money for that, but she was"
"7644",140,"wild with dread at the thought that he might desert them, might take to"
"7645",140,"the road, as Jonas had done."
"7646",140,""
"7647",140,"But with Ona's dead body beneath his eyes, Jurgis could not well think"
"7648",140,"of treason to his child. Yes, he said, he would try, for the sake of"
"7649",140,"Antanas. He would give the little fellow his chance--would get to work"
"7650",140,"at once, yes, tomorrow, without even waiting for Ona to be buried. They"
"7651",140,"might trust him, he would keep his word, come what might."
"7652",140,""
"7653",140,"And so he was out before daylight the next morning, headache, heartache,"
"7654",140,"and all. He went straight to Graham's fertilizer mill, to see if he"
"7655",140,"could get back his job. But the boss shook his head when he saw him--no,"
"7656",140,"his place had been filled long ago, and there was no room for him."
"7657",140,""
"7658",140,"""Do you think there will be?"" Jurgis asked. ""I may have to wait."""
"7659",140,""
"7660",140,"""No,"" said the other, ""it will not be worth your while to wait--there"
"7661",140,"will be nothing for you here."""
"7662",140,""
"7663",140,"Jurgis stood gazing at him in perplexity. ""What is the matter?"" he"
"7664",140,"asked. ""Didn't I do my work?"""
"7665",140,""
"7666",140,"The other met his look with one of cold indifference, and answered,"
"7667",140,"""There will be nothing for you here, I said."""
"7668",140,""
"7669",140,"Jurgis had his suspicions as to the dreadful meaning of that incident,"
"7670",140,"and he went away with a sinking at the heart. He went and took his stand"
"7671",140,"with the mob of hungry wretches who were standing about in the snow"
"7672",140,"before the time station. Here he stayed, breakfastless, for two hours,"
"7673",140,"until the throng was driven away by the clubs of the police. There was"
"7674",140,"no work for him that day."
"7675",140,""
"7676",140,"Jurgis had made a good many acquaintances in his long services at the"
"7677",140,"yards--there were saloon-keepers who would trust him for a drink and a"
"7678",140,"sandwich, and members of his old union who would lend him a dime at a"
"7679",140,"pinch. It was not a question of life and death for him, therefore; he"
"7680",140,"might hunt all day, and come again on the morrow, and try hanging on"
"7681",140,"thus for weeks, like hundreds and thousands of others. Meantime, Teta"
"7682",140,"Elzbieta would go and beg, over in the Hyde Park district, and the"
"7683",140,"children would bring home enough to pacify Aniele, and keep them all"
"7684",140,"alive."
"7685",140,""
"7686",140,"It was at the end of a week of this sort of waiting, roaming about in"
"7687",140,"the bitter winds or loafing in saloons, that Jurgis stumbled on a chance"
"7688",140,"in one of the cellars of Jones's big packing plant. He saw a foreman"
"7689",140,"passing the open doorway, and hailed him for a job."
"7690",140,""
"7691",140,"""Push a truck?"" inquired the man, and Jurgis answered, ""Yes, sir!"""
"7692",140,"before the words were well out of his mouth."
"7693",140,""
"7694",140,"""What's your name?"" demanded the other."
"7695",140,""
"7696",140,"""Jurgis Rudkus."""
"7697",140,""
"7698",140,"""Worked in the yards before?"""
"7699",140,""
"7700",140,"""Yes."""
"7701",140,""
"7702",140,"""Whereabouts?"""
"7703",140,""
"7704",140,"""Two places--Brown's killing beds and Durham's fertilizer mill."""
"7705",140,""
"7706",140,"""Why did you leave there?"""
"7707",140,""
"7708",140,"""The first time I had an accident, and the last time I was sent up for a"
"7709",140,"month."""
"7710",140,""
"7711",140,"""I see. Well, I'll give you a trial. Come early tomorrow and ask for Mr."
"7712",140,"Thomas."""
"7713",140,""
"7714",140,"So Jurgis rushed home with the wild tidings that he had a job--that"
"7715",140,"the terrible siege was over. The remnants of the family had quite a"
"7716",140,"celebration that night; and in the morning Jurgis was at the place"
"7717",140,"half an hour before the time of opening. The foreman came in shortly"
"7718",140,"afterward, and when he saw Jurgis he frowned."
"7719",140,""
"7720",140,"""Oh,"" he said, ""I promised you a job, didn't I?"""
"7721",140,""
"7722",140,"""Yes, sir,"" said Jurgis."
"7723",140,""
"7724",140,"""Well, I'm sorry, but I made a mistake. I can't use you."""
"7725",140,""
"7726",140,"Jurgis stared, dumfounded. ""What's the matter?"" he gasped."
"7727",140,""
"7728",140,"""Nothing,"" said the man, ""only I can't use you."""
"7729",140,""
"7730",140,"There was the same cold, hostile stare that he had had from the boss of"
"7731",140,"the fertilizer mill. He knew that there was no use in saying a word, and"
"7732",140,"he turned and went away."
"7733",140,""
"7734",140,"Out in the saloons the men could tell him all about the meaning of it;"
"7735",140,"they gazed at him with pitying eyes--poor devil, he was blacklisted!"
"7736",140,"What had he done? they asked--knocked down his boss? Good heavens, then"
"7737",140,"he might have known! Why, he stood as much chance of getting a job in"
"7738",140,"Packingtown as of being chosen mayor of Chicago. Why had he wasted his"
"7739",140,"time hunting? They had him on a secret list in every office, big and"
"7740",140,"little, in the place. They had his name by this time in St. Louis and"
"7741",140,"New York, in Omaha and Boston, in Kansas City and St. Joseph. He was"
"7742",140,"condemned and sentenced, without trial and without appeal; he could"
"7743",140,"never work for the packers again--he could not even clean cattle pens or"
"7744",140,"drive a truck in any place where they controlled. He might try it, if he"
"7745",140,"chose, as hundreds had tried it, and found out for themselves. He"
"7746",140,"would never be told anything about it; he would never get any more"
"7747",140,"satisfaction than he had gotten just now; but he would always find when"
"7748",140,"the time came that he was not needed. It would not do for him to give"
"7749",140,"any other name, either--they had company ""spotters"" for just that"
"7750",140,"purpose, and he wouldn't keep a job in Packingtown three days. It was"
"7751",140,"worth a fortune to the packers to keep their blacklist effective, as"
"7752",140,"a warning to the men and a means of keeping down union agitation and"
"7753",140,"political discontent."
"7754",140,""
"7755",140,"Jurgis went home, carrying these new tidings to the family council. It"
"7756",140,"was a most cruel thing; here in this district was his home, such as it"
"7757",140,"was, the place he was used to and the friends he knew--and now every"
"7758",140,"possibility of employment in it was closed to him. There was nothing in"
"7759",140,"Packingtown but packing houses; and so it was the same thing as evicting"
"7760",140,"him from his home."
"7761",140,""
"7762",140,"He and the two women spent all day and half the night discussing it. It"
"7763",140,"would be convenient, downtown, to the children's place of work; but then"
"7764",140,"Marija was on the road to recovery, and had hopes of getting a job in"
"7765",140,"the yards; and though she did not see her old-time lover once a month,"
"7766",140,"because of the misery of their state, yet she could not make up her"
"7767",140,"mind to go away and give him up forever. Then, too, Elzbieta had heard"
"7768",140,"something about a chance to scrub floors in Durham's offices and was"
"7769",140,"waiting every day for word. In the end it was decided that Jurgis should"
"7770",140,"go downtown to strike out for himself, and they would decide after he"
"7771",140,"got a job. As there was no one from whom he could borrow there, and he"
"7772",140,"dared not beg for fear of being arrested, it was arranged that every day"
"7773",140,"he should meet one of the children and be given fifteen cents of their"
"7774",140,"earnings, upon which he could keep going. Then all day he was to pace"
"7775",140,"the streets with hundreds and thousands of other homeless wretches"
"7776",140,"inquiring at stores, warehouses, and factories for a chance; and at"
"7777",140,"night he was to crawl into some doorway or underneath a truck, and hide"
"7778",140,"there until midnight, when he might get into one of the station houses,"
"7779",140,"and spread a newspaper upon the floor, and lie down in the midst of"
"7780",140,"a throng of ""bums"" and beggars, reeking with alcohol and tobacco, and"
"7781",140,"filthy with vermin and disease."
"7782",140,""
"7783",140,""
"7784",140,"So for two weeks more Jurgis fought with the demon of despair. Once he"
"7785",140,"got a chance to load a truck for half a day, and again he carried an old"
"7786",140,"woman's valise and was given a quarter. This let him into a lodging-house"
"7787",140,"on several nights when he might otherwise have frozen to death; and it"
"7788",140,"also gave him a chance now and then to buy a newspaper in the morning"
"7789",140,"and hunt up jobs while his rivals were watching and waiting for a"
"7790",140,"paper to be thrown away. This, however, was really not the advantage it"
"7791",140,"seemed, for the newspaper advertisements were a cause of much loss of"
"7792",140,"precious time and of many weary journeys. A full half of these were"
