"","gutenberg_id","text"
"3464",500,"of feeling, he suffered keenly at the thought of passing under the"
"3465",500,"windows of his good little Fairy's house. What would she say on seeing"
"3466",500,"him between two Carabineers?"
"3467",500,""
"3468",500,"They had just reached the village, when a sudden gust of wind blew off"
"3469",500,"Pinocchio's cap and made it go sailing far down the street."
"3470",500,""
"3471",500,"""Would you allow me,"" the Marionette asked the Carabineers, ""to run"
"3472",500,"after my cap?"""
"3473",500,""
"3474",500,"""Very well, go; but hurry."""
"3475",500,""
"3476",500,"The Marionette went, picked up his cap--but instead of putting it on his"
"3477",500,"head, he stuck it between his teeth and then raced toward the sea."
"3478",500,""
"3479",500,"He went like a bullet out of a gun."
"3480",500,""
"3481",500,"The Carabineers, judging that it would be very difficult to catch him,"
"3482",500,"sent a large Mastiff after him, one that had won first prize in all the"
"3483",500,"dog races. Pinocchio ran fast and the Dog ran faster. At so much noise,"
"3484",500,"the people hung out of the windows or gathered in the street, anxious to"
"3485",500,"see the end of the contest. But they were disappointed, for the Dog and"
"3486",500,"Pinocchio raised so much dust on the road that, after a few moments, it"
"3487",500,"was impossible to see them."
"3488",500,""
"3489",500,""
"3490",500,""
"3491",500,"CHAPTER 28"
"3492",500,""
"3493",500,"Pinocchio runs the danger of being fried in a pan like a fish"
"3494",500,""
"3495",500,""
"3496",500,"During that wild chase, Pinocchio lived through a terrible moment when"
"3497",500,"he almost gave himself up as lost. This was when Alidoro (that was the"
"3498",500,"Mastiff's name), in a frenzy of running, came so near that he was on the"
"3499",500,"very point of reaching him."
"3500",500,""
"3501",500,"The Marionette heard, close behind him, the labored breathing of the"
"3502",500,"beast who was fast on his trail, and now and again even felt his hot"
"3503",500,"breath blow over him."
"3504",500,""
"3505",500,"Luckily, by this time, he was very near the shore, and the sea was in"
"3506",500,"sight; in fact, only a few short steps away."
"3507",500,""
"3508",500,"As soon as he set foot on the beach, Pinocchio gave a leap and fell into"
"3509",500,"the water. Alidoro tried to stop, but as he was running very fast, he"
"3510",500,"couldn't, and he, too, landed far out in the sea. Strange though it may"
"3511",500,"seem, the Dog could not swim. He beat the water with his paws to hold"
"3512",500,"himself up, but the harder he tried, the deeper he sank. As he stuck his"
"3513",500,"head out once more, the poor fellow's eyes were bulging and he barked"
"3514",500,"out wildly, ""I drown! I drown!"""
"3515",500,""
"3516",500,"""Drown!"" answered Pinocchio from afar, happy at his escape."
"3517",500,""
"3518",500,"""Help, Pinocchio, dear little Pinocchio! Save me from death!"""
"3519",500,""
"3520",500,"At those cries of suffering, the Marionette, who after all had a very"
"3521",500,"kind heart, was moved to compassion. He turned toward the poor animal"
"3522",500,"and said to him:"
"3523",500,""
"3524",500,"""But if I help you, will you promise not to bother me again by running"
"3525",500,"after me?"""
"3526",500,""
"3527",500,"""I promise! I promise! Only hurry, for if you wait another second, I'll"
"3528",500,"be dead and gone!"""
"3529",500,""
"3530",500,"Pinocchio hesitated still another minute. Then, remembering how his"
"3531",500,"father had often told him that a kind deed is never lost, he swam to"
"3532",500,"Alidoro and, catching hold of his tail, dragged him to the shore."
"3533",500,""
"3534",500,"The poor Dog was so weak he could not stand. He had swallowed so much"
"3535",500,"salt water that he was swollen like a balloon. However, Pinocchio, not"
"3536",500,"wishing to trust him too much, threw himself once again into the sea. As"
"3537",500,"he swam away, he called out:"
"3538",500,""
"3539",500,"""Good-by, Alidoro, good luck and remember me to the family!"""
"3540",500,""
"3541",500,"""Good-by, little Pinocchio,"" answered the Dog. ""A thousand thanks for"
"3542",500,"having saved me from death. You did me a good turn, and, in this world,"
"3543",500,"what is given is always returned. If the chance comes, I shall be"
"3544",500,"there."""
"3545",500,""
"3546",500,"Pinocchio went on swimming close to shore. At last he thought he had"
"3547",500,"reached a safe place. Glancing up and down the beach, he saw the opening"
"3548",500,"of a cave out of which rose a spiral of smoke."
"3549",500,""
"3550",500,"""In that cave,"" he said to himself, ""there must be a fire. So much the"
"3551",500,"better. I'll dry my clothes and warm myself, and then--well--"""
"3552",500,""
"3553",500,"His mind made up, Pinocchio swam to the rocks, but as he started to"
"3554",500,"climb, he felt something under him lifting him up higher and higher. He"
"3555",500,"tried to escape, but he was too late. To his great surprise, he found"
"3556",500,"himself in a huge net, amid a crowd of fish of all kinds and sizes, who"
"3557",500,"were fighting and struggling desperately to free themselves."
"3558",500,""
"3559",500,"At the same time, he saw a Fisherman come out of the cave, a Fisherman"
"3560",500,"so ugly that Pinocchio thought he was a sea monster. In place of hair,"
"3561",500,"his head was covered by a thick bush of green grass. Green was the skin"
"3562",500,"of his body, green were his eyes, green was the long, long beard that"
"3563",500,"reached down to his feet. He looked like a giant lizard with legs and"
"3564",500,"arms."
"3565",500,""
"3566",500,"When the Fisherman pulled the net out of the sea, he cried out joyfully:"
"3567",500,""
"3568",500,"""Blessed Providence! Once more I'll have a fine meal of fish!"""
"3569",500,""
"3570",500,"""Thank Heaven, I'm not a fish!"" said Pinocchio to himself, trying with"
"3571",500,"these words to find a little courage."
"3572",500,""
"3573",500,"The Fisherman took the net and the fish to the cave, a dark, gloomy,"
"3574",500,"smoky place. In the middle of it, a pan full of oil sizzled over a"
"3575",500,"smoky fire, sending out a repelling odor of tallow that took away one's"
"3576",500,"breath."
"3577",500,""
"3578",500,"""Now, let's see what kind of fish we have caught today,"" said the Green"
"3579",500,"Fisherman. He put a hand as big as a spade into the net and pulled out a"
"3580",500,"handful of mullets."
"3581",500,""
"3582",500,"""Fine mullets, these!"" he said, after looking at them and smelling them"
"3583",500,"with pleasure. After that, he threw them into a large, empty tub."
"3584",500,""
"3585",500,"Many times he repeated this performance. As he pulled each fish out of"
"3586",500,"the net, his mouth watered with the thought of the good dinner coming,"
"3587",500,"and he said:"
"3588",500,""
"3589",500,"""Fine fish, these bass!"""
"3590",500,""
"3591",500,"""Very tasty, these whitefish!"""
"3592",500,""
"3593",500,"""Delicious flounders, these!"""
"3594",500,""
"3595",500,"""What splendid crabs!"""
"3596",500,""
"3597",500,"""And these dear little anchovies, with their heads still on!"""
"3598",500,""
"3599",500,"As you can well imagine, the bass, the flounders, the whitefish, and"
"3600",500,"even the little anchovies all went together into the tub to keep the"
"3601",500,"mullets company. The last to come out of the net was Pinocchio."
"3602",500,""
"3603",500,"As soon as the Fisherman pulled him out, his green eyes opened wide with"
"3604",500,"surprise, and he cried out in fear:"
"3605",500,""
"3606",500,"""What kind of fish is this? I don't remember ever eating anything like"
"3607",500,"it."""
"3608",500,""
"3609",500,"He looked at him closely and after turning him over and over, he said at"
"3610",500,"last:"
"3611",500,""
"3612",500,"""I understand. He must be a crab!"""
"3613",500,""
"3614",500,"Pinocchio, mortified at being taken for a crab, said resentfully:"
"3615",500,""
"3616",500,"""What nonsense! A crab indeed! I am no such thing. Beware how you deal"
"3617",500,"with me! I am a Marionette, I want you to know."""
"3618",500,""
"3619",500,"""A Marionette?"" asked the Fisherman. ""I must admit that a Marionette"
"3620",500,"fish is, for me, an entirely new kind of fish. So much the better. I'll"
"3621",500,"eat you with greater relish."""
"3622",500,""
"3623",500,"""Eat me? But can't you understand that I'm not a fish? Can't you hear"
"3624",500,"that I speak and think as you do?"""
"3625",500,""
"3626",500,"""It's true,"" answered the Fisherman; ""but since I see that you are a"
"3627",500,"fish, well able to talk and think as I do, I'll treat you with all due"
"3628",500,"respect."""
"3629",500,""
"3630",500,"""And that is--"""
"3631",500,""
"3632",500,"""That, as a sign of my particular esteem, I'll leave to you the choice"
"3633",500,"of the manner in which you are to be cooked. Do you wish to be fried in"
"3634",500,"a pan, or do you prefer to be cooked with tomato sauce?"""
"3635",500,""
"3636",500,"""To tell you the truth,"" answered Pinocchio, ""if I must choose, I should"
"3637",500,"much rather go free so I may return home!"""
"3638",500,""
"3639",500,"""Are you fooling? Do you think that I want to lose the opportunity to"
"3640",500,"taste such a rare fish? A Marionette fish does not come very often to"
"3641",500,"these seas. Leave it to me. I'll fry you in the pan with the others."
"3642",500,"I know you'll like it. It's always a comfort to find oneself in good"
"3643",500,"company."""
"3644",500,""
"3645",500,"The unlucky Marionette, hearing this, began to cry and wail and beg."
"3646",500,"With tears streaming down his cheeks, he said:"
"3647",500,""
"3648",500,"""How much better it would have been for me to go to school! I did listen"
"3649",500,"to my playmates and now I am paying for it! Oh! Oh! Oh!"""
"3650",500,""
"3651",500,"And as he struggled and squirmed like an eel to escape from him, the"
"3652",500,"Green Fisherman took a stout cord and tied him hand and foot, and threw"
"3653",500,"him into the bottom of the tub with the others."
"3654",500,""
"3655",500,"Then he pulled a wooden bowl full of flour out of a cupboard and started"
"3656",500,"to roll the fish into it, one by one. When they were white with it,"
"3657",500,"he threw them into the pan. The first to dance in the hot oil were the"
"3658",500,"mullets, the bass followed, then the whitefish, the flounders, and the"
"3659",500,"anchovies. Pinocchio's turn came last. Seeing himself so near to death"
"3660",500,"(and such a horrible death!) he began to tremble so with fright that he"
"3661",500,"had no voice left with which to beg for his life."
"3662",500,""
"3663",500,"The poor boy beseeched only with his eyes. But the Green Fisherman,"
"3664",500,"not even noticing that it was he, turned him over and over in the flour"
"3665",500,"until he looked like a Marionette made of chalk."
"3666",500,""
"3667",500,"Then he took him by the head and . . ."
"3668",500,""
"3669",500,""
"3670",500,""
"3671",500,"CHAPTER 29"
"3672",500,""
"3673",500,"Pinocchio returns to the Fairy's house and she promises him that, on the"
"3674",500,"morrow, he will cease to be a Marionette and become a boy. A wonderful"
"3675",500,"party of coffee-and-milk to celebrate the great event."
"3676",500,""
"3677",500,""
"3678",500,"Mindful of what the Fisherman had said, Pinocchio knew that all hope"
"3679",500,"of being saved had gone. He closed his eyes and waited for the final"
"3680",500,"moment."
"3681",500,""
"3682",500,"Suddenly, a large Dog, attracted by the odor of the boiling oil, came"
"3683",500,"running into the cave."
"3684",500,""
"3685",500,"""Get out!"" cried the Fisherman threateningly and still holding onto the"
"3686",500,"Marionette, who was all covered with flour."
"3687",500,""
"3688",500,"But the poor Dog was very hungry, and whining and wagging his tail, he"
